symbol_id,symbol,timeframe,timeframe_code,eligible,reasons,covered_until,unresolved_rows
4956,300724.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
4956,300724.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
4956,300724.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
4957,300725.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,6
4957,300725.SZ,30f,30,True,,2026-07-03T07:00:00+00:00,0
4957,300725.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
4957,300725.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
4957,300725.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
4958,300726.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,13
4958,300726.SZ,30f,30,True,,2026-07-03T07:00:00+00:00,0
4958,300726.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
4958,300726.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
4958,300726.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
4959,300727.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,52
4959,300727.SZ,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,1
4959,300727.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
4959,300727.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
4959,300727.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
4960,300729.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,27
4960,300729.SZ,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,2
4960,300729.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
4960,300729.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
4960,300729.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
4961,300730.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,11
4961,300730.SZ,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,1
4961,300730.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
4961,300730.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
4961,300730.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
4962,300731.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,35
4962,300731.SZ,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,1
4962,300731.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
4962,300731.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
4962,300731.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
4963,300732.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,15
4963,300732.SZ,30f,30,True,,2026-07-03T07:00:00+00:00,0
4963,300732.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
4963,300732.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
4963,300732.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
4964,300733.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,63
4964,300733.SZ,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,4
4964,300733.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
4964,300733.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
4964,300733.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
4965,300735.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,8
4965,300735.SZ,30f,30,True,,2026-07-03T07:00:00+00:00,0
4965,300735.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
4965,300735.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
4965,300735.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
4966,300736.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,77
4966,300736.SZ,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,2
4966,300736.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
4966,300736.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
4966,300736.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
4967,300737.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,17
4967,300737.SZ,30f,30,True,,2026-07-03T07:00:00+00:00,0
4967,300737.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
4967,300737.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
4967,300737.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
4968,300738.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,11
4968,300738.SZ,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,1
4968,300738.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
4968,300738.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
4968,300738.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
4969,300739.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,21
4969,300739.SZ,30f,30,True,,2026-07-03T07:00:00+00:00,0
4969,300739.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
4969,300739.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
4969,300739.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
4970,300740.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,16
4970,300740.SZ,30f,30,True,,2026-07-03T07:00:00+00:00,0
4970,300740.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
4970,300740.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
4970,300740.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
4971,300741.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,24
4971,300741.SZ,30f,30,True,,2026-07-03T07:00:00+00:00,0
4971,300741.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
4971,300741.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
4971,300741.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
4972,300743.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,21
4972,300743.SZ,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,1
4972,300743.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
4972,300743.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
4972,300743.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
4973,300745.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,24
4973,300745.SZ,30f,30,True,,2026-07-03T07:00:00+00:00,0
4973,300745.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
4973,300745.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
4973,300745.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
4974,300746.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,35
4974,300746.SZ,30f,30,True,,2026-07-03T07:00:00+00:00,0
4974,300746.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
4974,300746.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
4974,300746.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
4975,300747.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,13
4975,300747.SZ,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,1
4975,300747.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
4975,300747.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
4975,300747.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
4976,300748.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,1
4976,300748.SZ,30f,30,True,,2026-07-03T07:00:00+00:00,0
4976,300748.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
4976,300748.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
4976,300748.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
4977,300749.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,67
4977,300749.SZ,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,1
4977,300749.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
4977,300749.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
4977,300749.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
4978,300750.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,1
4978,300750.SZ,30f,30,True,,2026-07-03T07:00:00+00:00,0
4978,300750.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
4978,300750.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
4978,300750.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
4979,300751.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,4
4979,300751.SZ,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,1
4979,300751.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
4979,300751.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
4979,300751.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
4980,300752.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,18
4980,300752.SZ,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,1
4980,300752.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
4980,300752.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
4980,300752.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
4981,300753.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,28
4981,300753.SZ,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,1
4981,300753.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
4981,300753.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
4981,300753.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
4982,300755.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,24
4982,300755.SZ,30f,30,True,,2026-07-03T07:00:00+00:00,0
4982,300755.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
4982,300755.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
4982,300755.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
4983,300756.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,47
4983,300756.SZ,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,1
4983,300756.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
4983,300756.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
4983,300756.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
4984,300757.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,45
4984,300757.SZ,30f,30,True,,2026-07-03T07:00:00+00:00,0
4984,300757.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
4984,300757.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
4984,300757.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
4985,300758.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,22
4985,300758.SZ,30f,30,True,,2026-07-03T07:00:00+00:00,0
4985,300758.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
4985,300758.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
4985,300758.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
4986,300759.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,3
4986,300759.SZ,30f,30,True,,2026-07-03T07:00:00+00:00,0
4986,300759.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
4986,300759.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
4986,300759.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
4987,300760.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,1
4987,300760.SZ,30f,30,True,,2026-07-03T07:00:00+00:00,0
4987,300760.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
4987,300760.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
4987,300760.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
4988,300761.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,22
4988,300761.SZ,30f,30,True,,2026-07-03T07:00:00+00:00,0
4988,300761.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
4988,300761.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
4988,300761.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
4989,300762.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,25
4989,300762.SZ,30f,30,True,,2026-07-03T07:00:00+00:00,0
4989,300762.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
4989,300762.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
4989,300762.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
4990,300763.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,5
4990,300763.SZ,30f,30,True,,2026-07-03T07:00:00+00:00,0
4990,300763.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
4990,300763.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
4990,300763.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
4991,300765.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,19
4991,300765.SZ,30f,30,True,,2026-07-03T07:00:00+00:00,0
4991,300765.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
4991,300765.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
4991,300765.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
4992,300766.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,25
4992,300766.SZ,30f,30,True,,2026-07-03T07:00:00+00:00,0
4992,300766.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
4992,300766.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
4992,300766.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
4993,300767.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,22
4993,300767.SZ,30f,30,True,,2026-07-03T07:00:00+00:00,0
4993,300767.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
4993,300767.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
4993,300767.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
4994,300768.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,28
4994,300768.SZ,30f,30,True,,2026-07-03T07:00:00+00:00,0
4994,300768.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
4994,300768.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
4994,300768.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
4995,300769.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,2
4995,300769.SZ,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,1
4995,300769.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
4995,300769.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
4995,300769.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
4996,300770.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,11
4996,300770.SZ,30f,30,True,,2026-07-03T07:00:00+00:00,0
4996,300770.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
4996,300770.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
4996,300770.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
4997,300771.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,18
4997,300771.SZ,30f,30,True,,2026-07-03T07:00:00+00:00,0
4997,300771.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
4997,300771.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
4997,300771.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
4998,300772.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,15
4998,300772.SZ,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,1
4998,300772.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
4998,300772.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
4998,300772.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
4999,300773.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,5
4999,300773.SZ,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,2
4999,300773.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
4999,300773.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
4999,300773.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
5000,300774.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,24
5000,300774.SZ,30f,30,True,,2026-07-03T07:00:00+00:00,0
5000,300774.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
5000,300774.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
5000,300774.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
5001,300775.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,3
5001,300775.SZ,30f,30,True,,2026-07-03T07:00:00+00:00,0
5001,300775.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
5001,300775.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
5001,300775.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
5002,300776.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,14
5002,300776.SZ,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,1
5002,300776.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
5002,300776.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
5002,300776.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
5003,300777.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,11
5003,300777.SZ,30f,30,True,,2026-07-03T07:00:00+00:00,0
5003,300777.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
5003,300777.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
5003,300777.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
5004,300778.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,27
5004,300778.SZ,30f,30,True,,2026-07-03T07:00:00+00:00,0
5004,300778.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
5004,300778.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
5004,300778.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
5005,300779.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,36
5005,300779.SZ,30f,30,True,,2026-07-03T07:00:00+00:00,0
5005,300779.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
5005,300779.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
5005,300779.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
5006,300780.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,23
5006,300780.SZ,30f,30,True,,2026-07-03T07:00:00+00:00,0
5006,300780.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
5006,300780.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
5006,300780.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
5007,300781.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,13
5007,300781.SZ,30f,30,True,,2026-07-03T07:00:00+00:00,0
5007,300781.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
5007,300781.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
5007,300781.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
5008,300782.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,3
5008,300782.SZ,30f,30,True,,2026-07-03T07:00:00+00:00,0
5008,300782.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
5008,300782.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
5008,300782.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
5009,300783.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,7
5009,300783.SZ,30f,30,True,,2026-07-03T07:00:00+00:00,0
5009,300783.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
5009,300783.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
5009,300783.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
5010,300784.SZ,5f,5,True,,2026-07-03T07:00:00+00:00,0
5010,300784.SZ,30f,30,True,,2026-07-03T07:00:00+00:00,0
5010,300784.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
5010,300784.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
5010,300784.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
5011,300785.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,6
5011,300785.SZ,30f,30,True,,2026-07-03T07:00:00+00:00,0
5011,300785.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
5011,300785.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
5011,300785.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
5012,300786.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,54
5012,300786.SZ,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,3
5012,300786.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
5012,300786.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
5012,300786.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
5013,300787.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,22
5013,300787.SZ,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,1
5013,300787.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
5013,300787.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
5013,300787.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
5014,300788.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,17
5014,300788.SZ,30f,30,True,,2026-07-03T07:00:00+00:00,0
5014,300788.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
5014,300788.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
5014,300788.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
5015,300789.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,33
5015,300789.SZ,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,1
5015,300789.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
5015,300789.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
5015,300789.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
5016,300790.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,28
5016,300790.SZ,30f,30,True,,2026-07-03T07:00:00+00:00,0
5016,300790.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
5016,300790.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
5016,300790.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
5017,300791.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,16
5017,300791.SZ,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,1
5017,300791.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
5017,300791.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
5017,300791.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
5018,300792.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,9
5018,300792.SZ,30f,30,True,,2026-07-03T07:00:00+00:00,0
5018,300792.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
5018,300792.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
5018,300792.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
5019,300793.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,18
5019,300793.SZ,30f,30,True,,2026-07-03T07:00:00+00:00,0
5019,300793.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
5019,300793.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
5019,300793.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
5020,300795.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,105
5020,300795.SZ,30f,30,True,,2026-07-03T07:00:00+00:00,0
5020,300795.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
5020,300795.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
5020,300795.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
5021,300796.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,37
5021,300796.SZ,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,1
5021,300796.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
5021,300796.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
5021,300796.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
5022,300797.SZ,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,49
5022,300797.SZ,30f,30,True,,2026-07-03T07:00:00+00:00,0
5022,300797.SZ,1d,1440,True,,2026-07-03T07:00:00+00:00,0
5022,300797.SZ,1w,10080,True,,2026-07-03T07:00:00+00:00,0
5022,300797.SZ,1m,43200,True,,2026-06-30T07:00:00+00:00,0
